,list,Direction,Stop Name,Latitude,Longitude,Name-en-normalized,UID,map link,Unnamed: 8,UID_new
75,brts stops,UP,Aundhgaon,18.565567,73.812186,Aundhgaon,,http://maps.google.com/?q=loc:18.565567,73.812186,AUN1
76,brts stops,Down,Aundhgaon,18.566517,73.812009,Aundhgaon,,http://maps.google.com/?q=loc:18.566517,73.812009,AUND1
77,brts stops,UP,B U Bhandari,18.682747,74.113803,B U Bhandari,,http://maps.google.com/?q=loc:18.682747,74.113803,BUBH1
78,brts stops,Down,B U Bhandari,18.682747,74.113803,B U Bhandari,,http://maps.google.com/?q=loc:18.682747,74.113803,BUBHA1
79,brts stops,UP,Badhai Sweets,18.502143,73.805422,Badhai Sweets,,http://maps.google.com/?q=loc:18.502143,73.805422,BASW1
80,brts stops,Down,Badhai Sweets,18.501918,73.805116,Badhai Sweets,,http://maps.google.com/?q=loc:18.501918,73.805116,BADSWE1
81,brts stops,UP,Bafna Industries,18.647414,74.067821,Bafna Industries,,http://maps.google.com/?q=loc:18.6474140000003,74.067821,BAIN1
82,brts stops,Down,Bafna Industries,18.647414,74.067821,Bafna Industries,,http://maps.google.com/?q=loc:18.6474140000003,74.067821,BAFIND1
83,brts stops,UP,Bahiratwadi,18.53439,73.83007099999999,Bahiratwadi,,http://maps.google.com/?q=loc:18.53439,73.83007099999999,BAH1
84,brts stops,Down,Bahiratwadi,18.535762,73.830075,Bahiratwadi,,http://maps.google.com/?q=loc:18.535762,73.830075,BAHI1
85,brts stops,UP,Bajaj Auto,18.653676,73.78219399999999,Bajaj Auto,,http://maps.google.com/?q=loc:18.653676,73.78219399999999,BAAU1
86,brts stops,Down,Bajaj Auto,18.653881,73.782524,Bajaj Auto,,http://maps.google.com/?q=loc:18.653881,73.782524,BAJAUT1
87,brts stops,UP,Baker Company,18.567277,73.918477,Baker Company,,http://maps.google.com/?q=loc:18.567277,73.918477,BACO1
88,brts stops,Down,Baker Company,18.567276,73.91852800000001,Baker Company,,http://maps.google.com/?q=loc:18.567276,73.91852800000001,BAKCOM1
89,brts stops,UP,Bakuri Phata,18.589507,73.99731,Bakuri Phata,,http://maps.google.com/?q=loc:18.589507,73.99731,BAPH1
90,brts stops,Down,Bakuri Phata,18.589507,73.99731,Bakuri Phata,,http://maps.google.com/?q=loc:18.589507,73.99731,BAKPHA1
91,brts stops,UP,Bal Kalyan Sanstha,18.548507,73.823441,Bal Kalyan Sanstha,,http://maps.google.com/?q=loc:18.548507,73.823441,BAKASA1
92,brts stops,Down,Bal Kalyan Sanstha,18.548837,73.82356,Bal Kalyan Sanstha,,http://maps.google.com/?q=loc:18.548837,73.82356,BALKALSAN1
93,brts stops,UP,Balajinagar,18.464558,73.8579734,Balajinagar,,http://maps.google.com/?q=loc:18.464558,73.8579734,BAL1
94,brts stops,Down,Balajinagar,18.464399,73.858168,Balajinagar,,http://maps.google.com/?q=loc:18.464399,73.858168,BALA1
95,brts stops,UP,Balbharati,18.522078,73.829233,Balbharati,,http://maps.google.com/?q=loc:18.522078,73.829233,BALB1
96,brts stops,Down,Balbharati,18.521385000000002,73.829162,Balbharati,,http://maps.google.com/?q=loc:18.521385,73.829162,
97,brts stops,Down,Balgandharv,18.521846,73.847476,Balgandharv,,http://maps.google.com/?q=loc:18.521846,73.847476,BALG1
98,brts stops,UP,Banacha Odha,18.627407,73.865359,Banacha Odha,,http://maps.google.com/?q=loc:18.627407,73.865359,BAOD1
99,brts stops,Down,Banacha Odha,18.627432000000002,73.86519799999999,Banacha Odha,,http://maps.google.com/?q=loc:18.6274319999997,73.86519799999999,BANODH1
100,brts stops,UP,Bank Of Maharashtra Hinjawadi,18.593873000000002,73.731465,Bank Of Maharashtra Hinjawadi,,http://maps.google.com/?q=loc:18.593873,73.731465,BAOFMAHI1
101,brts stops,Down,Bank Of Maharashtra Hinjawadi,18.593441000000002,73.73245,Bank Of Maharashtra Hinjawadi,,http://maps.google.com/?q=loc:18.593441,73.73245,BANOFMAHHIN1
102,brts stops,UP,Bapusaheb Magarvasti,18.518525,73.93258900000001,Bapusaheb Magarvasti,,http://maps.google.com/?q=loc:18.518525,73.93258900000001,BAMA1
103,brts stops,Down,Bapusaheb Magarvasti,18.518102,73.932806,Bapusaheb Magarvasti,,http://maps.google.com/?q=loc:18.518102,73.932806,BAPMAG1
104,brts stops,UP,Benkarvasti,18.443125,73.8158,Benkarvasti,,http://maps.google.com/?q=loc:18.443125,73.8158,BEN1
105,brts stops,Down,Benkarvasti,18.443917000000003,73.815741,Benkarvasti,,http://maps.google.com/?q=loc:18.443917,73.815741,BENK1
106,brts stops,UP,Bhairavnagar Pimplegurav,18.597031,73.81437199999999,Bhairavnagar Pimplegurav,,http://maps.google.com/?q=loc:18.597031,73.81437199999999,BHPI1
107,brts stops,Down,Bhairavnagar Pimplegurav,18.597092,73.814368,Bhairavnagar Pimplegurav,,http://maps.google.com/?q=loc:18.597092,73.814368,BHAPIM1
108,brts stops,UP,Bhairoba Nala Police Chowky,18.5067,73.89681999999999,Bhairoba Nala Police Chowky,,http://maps.google.com/?q=loc:18.5067,73.89681999999999,BHNAPOCH1
109,brts stops,Down,Bhairoba Nala Police Chowky,18.506935000000002,73.896687,Bhairoba Nala Police Chowky,,http://maps.google.com/?q=loc:18.506935,73.896687,BHANALPOLCHO1
110,brts stops,UP,Bhairobanagar,18.674984,74.14482199999999,Bhairobanagar,,http://maps.google.com/?q=loc:18.674984,74.14482199999999,BHA1
111,brts stops,Down,Bhairobanagar,18.674984,74.14482199999999,Bhairobanagar,,http://maps.google.com/?q=loc:18.674984,74.14482199999999,BHAI1
112,brts stops,UP,Bhakti Shakti,18.664863,73.77178,Bhakti Shakti,,http://maps.google.com/?q=loc:18.664863,73.77178,BHSH1
113,brts stops,Down,Bhakti Shakti,18.665423,73.77223599999999,Bhakti Shakti,,http://maps.google.com/?q=loc:18.665423,73.77223599999999,BHASHA1
114,brts stops,UP,Bhandarkar Road,18.519344,73.830311,Bhandarkar Road,,http://maps.google.com/?q=loc:18.5193440000001,73.830311,BHRO1
115,brts stops,Down,Bhandarkar Road,18.519762,73.830474,Bhandarkar Road,,http://maps.google.com/?q=loc:18.519762,73.830474,BHAROA1
116,brts stops,UP,Bhapkar Petrol Pump,18.4885076,73.8573517,Bhapkar Petrol Pump,,http://maps.google.com/?q=loc:18.4885076,73.8573517,BHPEPU1
117,brts stops,Down,Bhapkar Petrol Pump,18.4897477,73.8576551,Bhapkar Petrol Pump,,http://maps.google.com/?q=loc:18.4897477,73.8576551,BHAPETPUM1
118,brts stops,UP,Bharati Vidyapeeth Gate,18.4578924,73.85810479999999,Bharati Vidyapeeth Gate,,http://maps.google.com/?q=loc:18.4578924,73.85810479999999,BHVIGA1
119,brts stops,Down,Bharati Vidyapeeth Gate,18.457023,73.858506,Bharati Vidyapeeth Gate,,http://maps.google.com/?q=loc:18.457023,73.858506,BHAVIDGAT1
120,brts stops,UP,Bharatinagar,18.507892000000002,73.79692,Bharatinagar,,http://maps.google.com/?q=loc:18.507892,73.79692,BHAR1
121,brts stops,Down,Bharatinagar,18.507685000000002,73.79714799999999,Bharatinagar,,http://maps.google.com/?q=loc:18.507685,73.79714799999999,
122,brts stops,UP,Bhekrainagar,18.483857999999998,73.952578,Bhekrainagar,,http://maps.google.com/?q=loc:18.483858,73.952578,BHE1
123,brts stops,Down,Bhekrainagar,18.484256,73.952662,Bhekrainagar,,http://maps.google.com/?q=loc:18.484256,73.952662,BHEK1
124,brts stops,UP,Bhikardas Maruti,18.508219,73.853669,Bhikardas Maruti,,http://maps.google.com/?q=loc:18.508219,73.853669,BHMA1
125,brts stops,UP,Bhoirnagar,18.642713,73.783551,Bhoirnagar,,http://maps.google.com/?q=loc:18.642713,73.783551,BHO1
126,brts stops,Down,Bhoirnagar,18.642696,73.783671,Bhoirnagar,,http://maps.google.com/?q=loc:18.642696,73.783671,BHOI1
127,brts stops,UP,Bhondvevasti Ravet,18.653192999999998,73.73756999999999,Bhondvevasti Ravet,,http://maps.google.com/?q=loc:18.6531930000002,73.73756999999999,BHRA1
128,brts stops,Down,Bhondvevasti Ravet,18.653525,73.737611,Bhondvevasti Ravet,,http://maps.google.com/?q=loc:18.6535249999998,73.737611,BHORAV1
129,brts stops,UP,Bhosari,18.622214000000003,73.851357,Bhosari,,http://maps.google.com/?q=loc:18.622214,73.851357,BHOS1
130,brts stops,Down,Bhosari,18.623259,73.851417,Bhosari,,http://maps.google.com/?q=loc:18.6232589999996,73.851417,
131,brts stops,UP,Bhosari Police Station,18.618064999999998,73.82696700000001,Bhosari Police Station,,http://maps.google.com/?q=loc:18.618065,73.82696700000001,BHPOST1
132,brts stops,Down,Bhosari Police Station,18.618370000000002,73.82713000000001,Bhosari Police Station,,http://maps.google.com/?q=loc:18.61837,73.82713000000001,BHOPOLSTA1
133,brts stops,UP,Bhumkar Chowk,18.605746,73.752593,Bhumkar Chowk,,http://maps.google.com/?q=loc:18.605746,73.752593,BHCH1
134,brts stops,Down,Bhumkar Chowk,18.60601,73.752639,Bhumkar Chowk,,http://maps.google.com/?q=loc:18.60601,73.752639,BHUCHO1
135,brts stops,UP,Bhumkarvasti,18.602852,73.749365,Bhumkarvasti,,http://maps.google.com/?q=loc:18.6028519999999,73.749365,BHU1
136,brts stops,Down,Bhumkarvasti,18.602904000000002,73.749301,Bhumkarvasti,,http://maps.google.com/?q=loc:18.6029039999998,73.749301,BHUM1
137,brts stops,UP,Bidi Kamgar Vasahat Kharadi,18.557211,73.932296,Bidi Kamgar Vasahat Kharadi,,http://maps.google.com/?q=loc:18.557211,73.932296,BIKAVAKH1
138,brts stops,Down,Bidi Kamgar Vasahat Kharadi,18.557323999999998,73.93231899999999,Bidi Kamgar Vasahat Kharadi,,http://maps.google.com/?q=loc:18.557324,73.93231899999999,BIDKAMVASKHA1
139,brts stops,UP,Bidi Kamgar Vasahat Yerawada,18.553243,73.882531,Bidi Kamgar Vasahat Yerawada,,http://maps.google.com/?q=loc:18.553243,73.882531,BIKAVAYE1
140,brts stops,Down,Bidi Kamgar Vasahat Yerwada,18.553338,73.88264000000001,Bidi Kamgar Vasahat Yerawada,,http://maps.google.com/?q=loc:18.553338,73.88264000000001,BIDKAMVASYER1
141,brts stops,UP,Bird Valley,18.657321,73.799538,Bird Valley,,http://maps.google.com/?q=loc:18.6573210000001,73.799538,BIVA1
142,brts stops,Down,Bird Valley,18.6571,73.799301,Bird Valley,,http://maps.google.com/?q=loc:18.6570999999997,73.799301,BIRVAL1
143,brts stops,UP,Birla Hospital,18.625965,73.775692,Birla Hospital,,http://maps.google.com/?q=loc:18.625965,73.775692,BIHO1
144,brts stops,Down,Birla Hospital,18.626773,73.775162,Birla Hospital,,http://maps.google.com/?q=loc:18.626773,73.775162,BIRHOS1
145,brts stops,UP,Bitevasti,18.545070000000003,73.93562,Bitevasti,,http://maps.google.com/?q=loc:18.5450699999996,73.93562,BIT1
146,brts stops,Down,Bitevasti,18.545228,73.93591500000001,Bitevasti,,http://maps.google.com/?q=loc:18.545228,73.93591500000001,BITE1
147,brts stops,UP,Bodygate,18.56311,73.813115,Bodygate,,http://maps.google.com/?q=loc:18.5631100000003,73.813115,BOD1
148,brts stops,Down,Bodygate,18.563131,73.813502,Bodygate,,http://maps.google.com/?q=loc:18.5631309999997,73.813502,BODY1
149,brts stops,UP,Bombay Garage,18.512925,73.879841,Bombay Garage,,http://maps.google.com/?q=loc:18.512925,73.879841,BOGA1
150,brts stops,Down,Bombay Garage,18.513103,73.879897,Bombay Garage,,http://maps.google.com/?q=loc:18.513103,73.879897,BOMGAR1
151,brts stops,UP,Bopodi,18.571394,73.838154,Bopodi,,http://maps.google.com/?q=loc:18.571394,73.838154,BOP1
152,brts stops,Down,Bopodi,18.571614999999998,73.837902,Bopodi,,http://maps.google.com/?q=loc:18.5716149999996,73.837902,BOPO1
153,brts stops,UP,Bremen Chowk,18.559595,73.81541899999999,Bremen Chowk,,http://maps.google.com/?q=loc:18.559595,73.81541899999999,BRCH1
154,brts stops,Down,Bremen Chowk,18.559720000000002,73.815579,Bremen Chowk,,http://maps.google.com/?q=loc:18.55972,73.815579,BRECHO1
155,brts stops,UP,Bundgarden,18.54068,73.88344000000001,Bundgarden,,http://maps.google.com/?q=loc:18.5406799999995,73.88344000000001,BUN1
156,brts stops,Down,Bundgarden,18.540639000000002,73.883628,Bundgarden,,http://maps.google.com/?q=loc:18.5406390000001,73.883628,BUND1
157,brts stops,UP,CenturyEnka Colony,18.615859,73.847988,Century Enka Colony,,http://maps.google.com/?q=loc:18.615859,73.847988,CEENCO1
158,brts stops,Down,CenturyEnka Colony,18.615904,73.847388,Century Enka Colony,,http://maps.google.com/?q=loc:18.615904,73.847388,CENENKCOL1
159,brts stops,UP,CenturyEnka Company,18.626832999999998,73.835111,Century Enka Company,,http://maps.google.com/?q=loc:18.626833,73.835111,CENENKCOM1
160,brts stops,Down,CenturyEnka Company,18.62733,73.834818,Century Enka Company,,http://maps.google.com/?q=loc:18.62733,73.834818,
161,brts stops,UP,Chandannagar,18.563342000000002,73.932965,Chandannagar,,http://maps.google.com/?q=loc:18.5633419999998,73.932965,CHA1
162,brts stops,Down,Chandannagar,18.563342000000002,73.932965,Chandannagar,,http://maps.google.com/?q=loc:18.5633419999998,73.932965,CHAN1
163,brts stops,UP,Chaphekar Chowk,18.630113,73.779302,Chaphekar Chowk,,http://maps.google.com/?q=loc:18.630113,73.779302,CHCH1
164,brts stops,Down,Chaphekar Chowk,18.62839,73.78030799999999,Chaphekar Chowk,,http://maps.google.com/?q=loc:18.62839,73.78030799999999,CHACHO1
165,brts stops,UP,Chatuhshrungi Paytha,18.5393422,73.8297355,Chatuhshrungi Paytha,,http://maps.google.com/?q=loc:18.5393422,73.8297355,CHPA1
166,brts stops,Down,Chatuhshrungi Paytha,18.539861,73.829854,Chatuhshrungi Paytha,,http://maps.google.com/?q=loc:18.539861,73.829854,CHAPAY1
167,brts stops,UP,Chinchwad Station,18.6397953,73.7939696,Chinchwad Station,,http://maps.google.com/?q=loc:18.6397953,73.7939696,CHST1
168,brts stops,Down,Chinchwad Station,18.638225,73.795849,Chinchwad Station,,http://maps.google.com/?q=loc:18.638225,73.795849,CHISTA1
169,brts stops,UP,Chinchwadgaon,18.627841,73.782584,Chinchwadgaon,,http://maps.google.com/?q=loc:18.627841,73.782584,CHI1
170,brts stops,Down,Chinchwadgaon,18.627568,73.78208599999999,Chinchwadgaon,,http://maps.google.com/?q=loc:18.627568,73.78208599999999,CHIN1
171,brts stops,UP,Chitrashala,18.513118,73.84699499999999,Chitrashala,,http://maps.google.com/?q=loc:18.513118,73.84699499999999,CHIT1
172,brts stops,UP,CIRT,18.6142,73.82476,CIRT,,http://maps.google.com/?q=loc:18.6142,73.82476,CIR1
173,brts stops,Down,CIRT,18.614216,73.824469,CIRT,,http://maps.google.com/?q=loc:18.614216,73.824469,CIRT1
174,brts stops,Down,City Post,18.51577,73.85681899999999,City Post,,http://maps.google.com/?q=loc:18.51577,73.85681899999999,CIPO1
175,brts stops,Down,COEP Hostel,18.528638,73.852335,COEP Hostel,,http://maps.google.com/?q=loc:18.5286380000002,73.852335,COHO1
176,brts stops,UP,Collector Kacheri,18.524428,73.87164399999999,Collector Kacheri,,http://maps.google.com/?q=loc:18.524428,73.87164399999999,COKA1
177,brts stops,Down,Collector Kacheri,18.524797,73.871778,Collector Kacheri,,http://maps.google.com/?q=loc:18.524797,73.871778,COLKAC1
178,brts stops,Down,Common Wealth,18.514032999999998,73.84917,Common Wealth,,http://maps.google.com/?q=loc:18.514033,73.84917,COWE1
179,brts stops,UP,Corporation Bank,18.565117,73.911456,Corporation Bank,,http://maps.google.com/?q=loc:18.565117,73.911456,COBA1
180,brts stops,Down,Corporation Bank,18.562070000000002,73.911528,Corporation Bank,,http://maps.google.com/?q=loc:18.56207,73.911528,CORBAN1
181,brts stops,Down,Dagadi Nagoba,18.518375,73.86164000000001,Dagadi Nagoba,,http://maps.google.com/?q=loc:18.518375,73.86164000000001,DANA1
182,brts stops,UP,Dairy Farm,18.621252,73.760226,Dairy Farm,,http://maps.google.com/?q=loc:18.621252,73.760226,DAFA1
183,brts stops,Down,Dairy Farm,18.621439000000002,73.760502,Dairy Farm,,http://maps.google.com/?q=loc:18.6214389999998,73.760502,DAIFAR1
184,brts stops,UP,Dakshinmukhi Maruti,18.518276,73.85396999999999,Dakshinmukhi Maruti,,http://maps.google.com/?q=loc:18.518276,73.85396999999999,DAMA1
185,brts stops,UP,Dandekar Pul,18.501333,73.847038,Dandekar Pul,,http://maps.google.com/?q=loc:18.501333,73.847038,DAPU1
186,brts stops,Down,Dandekar Pul,18.501145,73.84651600000001,Dandekar Pul,,http://maps.google.com/?q=loc:18.501145,73.84651600000001,DANPUL1
187,brts stops,UP,Dange Chowk,18.614508999999998,73.765934,Dange Chowk,,http://maps.google.com/?q=loc:18.614509,73.765934,DACH1
188,brts stops,Down,Dange Chowk,18.614648000000003,73.76606600000001,Dange Chowk,,http://maps.google.com/?q=loc:18.6146479999997,73.76606600000001,DANCHO1
189,brts stops,UP,Dapodi,18.581448,73.834119,Dapodi,,http://maps.google.com/?q=loc:18.581448,73.834119,DAP1
190,brts stops,Down,Dapodi,18.581448,73.834119,Dapodi,,http://maps.google.com/?q=loc:18.581448,73.834119,DAPO1
191,brts stops,UP,Date Stop,18.480145999999998,73.85027600000001,Date Stop,,http://maps.google.com/?q=loc:18.480146,73.85027600000001,DAST1
192,brts stops,Down,Date Stop,18.478586,73.850699,Date Stop,,http://maps.google.com/?q=loc:18.478586,73.850699,DATSTO1
193,brts stops,UP,Dattamandir Vimannagar,18.565472,73.914011,Dattamandir Vimannagar,,http://maps.google.com/?q=loc:18.565472,73.914011,DAVI1
194,brts stops,Down,Dattamandir Vimannagar,18.565275,73.914012,Dattamandir Vimannagar,,http://maps.google.com/?q=loc:18.565275,73.914012,DATVIM1
195,brts stops,UP,Dattamandir Wadgaonsheri,18.54681,73.921389,Dattamandir Wadgaonsheri,,http://maps.google.com/?q=loc:18.54681,73.921389,DAWA1
196,brts stops,Down,Dattamandir Wadgaonsheri,18.546513,73.92138100000001,Dattamandir Wadgaonsheri,,http://maps.google.com/?q=loc:18.546513,73.92138100000001,DATWAD1
197,brts stops,UP,Dattanagar Alandi Road,18.622081,73.874074,Dattanagar Alandi Road,,http://maps.google.com/?q=loc:18.622081,73.874074,DAALRO1
198,brts stops,Down,Dattanagar Alandi Road,18.622537,73.874123,Dattanagar Alandi Road,,http://maps.google.com/?q=loc:18.622537,73.874123,DATALAROA1
199,brts stops,UP,Dattanagar Chinchwad Road,18.623257000000002,73.774002,Dattanagar Chinchwad Road,,http://maps.google.com/?q=loc:18.623257,73.774002,DACHRO1
200,brts stops,Down,Dattanagar Chinchwad Road,18.623241,73.77436999999999,Dattanagar Chinchwad Road,,http://maps.google.com/?q=loc:18.623241,73.77436999999999,DATCHIROA1
201,brts stops,UP,Deccan College,18.548284,73.8717,Deccan College,,http://maps.google.com/?q=loc:18.548284,73.8717,DECO1
202,brts stops,Down,Deccan College,18.549985999999997,73.8718729,Deccan College,,http://maps.google.com/?q=loc:18.5499859999996,73.8718729,DECCOL1
203,brts stops,UP,Deccan Corner,18.513473,73.840953,Deccan Corner,,http://maps.google.com/?q=loc:18.5134729999997,73.840953,DECCOR1
204,brts stops,Down,Deccan Corner,18.513403,73.841148,Deccan Corner,,http://maps.google.com/?q=loc:18.5134029999996,73.841148,
205,brts stops,UP,Deccan Gymkhana,18.516977,73.843265,Deccan Gymkhana,,http://maps.google.com/?q=loc:18.516977,73.843265,DEGY1
206,brts stops,Down,Deccan Gymkhana,18.516977,73.843265,Deccan Gymkhana,,http://maps.google.com/?q=loc:18.516977,73.843265,DECGYM1
207,brts stops,UP,Dhayareshwar Mandir,18.442429999999998,73.812587,Dhayareshwar Mandir,,http://maps.google.com/?q=loc:18.44243,73.812587,DHMA1
208,brts stops,Down,Dhayareshwar Mandir,18.442297,73.812738,Dhayareshwar Mandir,,http://maps.google.com/?q=loc:18.442297,73.812738,DHAMAN1
209,brts stops,UP,Dhayari Maruti Mandir,18.442560999999998,73.809882,Dhayari Maruti Mandir,,http://maps.google.com/?q=loc:18.442561,73.809882,DHMAMA1
210,brts stops,Down,Dhayari Maruti Mandir,18.442560999999998,73.809882,Dhayari Maruti Mandir,,http://maps.google.com/?q=loc:18.442561,73.809882,DHAMARMAN1
211,brts stops,UP,Dhayari Phata,18.461356,73.813114,Dhayari Phata,,http://maps.google.com/?q=loc:18.461356,73.813114,DHPH1
212,brts stops,Down,Dhayari Phata,18.460649,73.812741,Dhayari Phata,,http://maps.google.com/?q=loc:18.460649,73.812741,DHAPHA1
213,brts stops,UP,Dhayarigaon,18.447788,73.810327,Dhayarigaon,,http://maps.google.com/?q=loc:18.447788,73.810327,DHA1
214,brts stops,Down,Dhayarigaon,18.447547,73.810356,Dhayarigaon,,http://maps.google.com/?q=loc:18.447547,73.810356,DHAY1
215,brts stops,UP,Dias Plot,18.495966,73.869191,Dias Plot,,http://maps.google.com/?q=loc:18.495966,73.869191,DIPL1
216,brts stops,Down,Dias Plot,18.495966,73.869191,Dias Plot,,http://maps.google.com/?q=loc:18.495966,73.869191,DIAPLO1
217,brts stops,UP,Dighi,18.613673000000002,73.87285,Dighi,,http://maps.google.com/?q=loc:18.613673,73.87285,DIG1
218,brts stops,Down,Dighi,18.612773,73.872958,Dighi,,http://maps.google.com/?q=loc:18.612773,73.872958,DIGH1
219,brts stops,UP,Dnyanesh Society,18.477935000000002,73.797953,Dnyanesh Society,,http://maps.google.com/?q=loc:18.4779350000003,73.797953,DNSO1
